candidate_id,project,repo,source_type,number,state,title,url,evidence_role,primary_deviation_symptom,primary_factor_category,primary_affected_phase,deviation_symptoms,factor_categories,affected_phases,symptom_evidence_quote,factor_evidence_quote,phase_evidence_quote,created_at,updated_at,closed_at,comment_count
github_issue::openvla/openvla::225,OpenVLA,openvla/openvla,issue,225,open,Try on LIBERO,https://github.com/openvla/openvla/issues/225,deviation_only,rollout_behavior_anomaly,unknown_or_not_specified,rollout_execution,rollout_behavior_anomaly;success_rate_drop_or_mismatch,unknown_or_not_specified,rollout_execution,it fails to execute the command and instead causes the robotic arm to jitter randomly at the starting position.,,,2025-03-10T15:47:56Z,2025-04-14T20:10:58Z,,10
github_issue::openvla/openvla::112,OpenVLA,openvla/openvla,issue,112,closed,Details of the finetuning settings for the LIBERO task,https://github.com/openvla/openvla/issues/112,deviation_and_factor,success_rate_drop_or_mismatch,training_evaluation_interaction,benchmark_or_eval_setup,success_rate_drop_or_mismatch;rollout_behavior_anomaly,training_evaluation_interaction,benchmark_or_eval_setup;rollout_execution,"I finetuned both the object and spatial datasets, but neither achieved the results in the paper.",Solved the plateau issue by increasing the learning rate to 1e-4.,,2024-09-19T04:08:51Z,2025-03-01T14:55:39Z,2024-10-15T14:45:49Z,11
github_issue::openvla/openvla::333,OpenVLA,openvla/openvla,issue,333,open,"LoRA fine-tune on LIBERO-Spatial: 0% success, mode collapse — missing clip_grad_norm_ in finetune.py?",https://github.com/openvla/openvla/issues/333,deviation_and_factor,success_rate_drop_or_mismatch,training_evaluation_interaction,rollout_execution,success_rate_drop_or_mismatch;rollout_behavior_anomaly,training_evaluation_interaction,rollout_execution;benchmark_or_eval_setup,0/50 = 0%,"adding `torch.nn.utils.clip_grad_norm_(params, max_norm=1.0)` before `optimizer.step()` in finetune.py should fix it","At inference, model outputs identical action tokens every step regardless of image input",2026-04-27T20:08:11Z,2026-04-29T23:38:48Z,,2
github_issue::openvla/openvla::236,OpenVLA,openvla/openvla,issue,236,open,Angles of output from openvla are interpreted as axis-angle in Libero and Euler angles in Simpler,https://github.com/openvla/openvla/issues/236,factor_only,unknown_or_not_applicable,action_controller_interface,rollout_execution,unknown_or_not_applicable,action_controller_interface,rollout_execution,,Angles of output from openvla are interpreted as axis-angle in Libero and Euler angles in Simpler,converted to axis-angle form using the euler2axangle function in convert_maniskill before being passed to env.step,2025-03-31T07:30:45Z,2026-03-04T11:47:49Z,,1
github_issue::openvla/openvla::252,OpenVLA,openvla/openvla,issue,252,open,Question on OpenVLA mini,https://github.com/openvla/openvla/issues/252,deviation_only,success_rate_drop_or_mismatch,unknown_or_not_specified,benchmark_or_eval_setup,success_rate_drop_or_mismatch,unknown_or_not_specified,benchmark_or_eval_setup,still not the numbers reported,,I used the experiments/robot/libero/run_libero_eval.py with the openvla-mini checkpoint available,2025-05-02T09:33:32Z,2025-09-05T18:55:28Z,,7
github_issue::openvla/openvla::281,OpenVLA,openvla/openvla,issue,281,open,Cannot reproduce the results on LIBERO,https://github.com/openvla/openvla/issues/281,deviation_only,success_rate_drop_or_mismatch,unknown_or_not_specified,benchmark_or_eval_setup,success_rate_drop_or_mismatch,unknown_or_not_specified,benchmark_or_eval_setup,"I only get a performance of 79.0%, which is lower than the reported 84.7%.",,,2025-07-17T20:42:24Z,2025-07-19T21:06:22Z,,2
github_issue::openvla/openvla::92,OpenVLA,openvla/openvla,issue,92,closed,Task failures in LIBERO simulation when Running evaluation code,https://github.com/openvla/openvla/issues/92,deviation_and_factor,success_rate_drop_or_mismatch,dependency_runtime_environment,rollout_execution,success_rate_drop_or_mismatch,dependency_runtime_environment,rollout_execution;checkpoint_or_config_loading,"But all tasks fail, resulting in a 0% success rate.","I commented out the attn_implementation='flash_attention_2' line in openvla_utils.py. After that, it worked successfully.",Starting episode 1... Caught exception: FlashAttention only supports Ampere GPUs or newer.,2024-09-06T12:47:49Z,2025-06-10T05:49:45Z,2024-09-12T12:30:43Z,5
github_issue::openvla/openvla::203,OpenVLA,openvla/openvla,issue,203,closed,Subject: Inquiry Regarding the Selection of unnorm_key Parameter in LIBERO,https://github.com/openvla/openvla/issues/203,deviation_and_factor,success_rate_drop_or_mismatch,checkpoint_config_compatibility,rollout_execution,success_rate_drop_or_mismatch;rollout_behavior_anomaly,checkpoint_config_compatibility,rollout_execution;benchmark_or_eval_setup,"When I use other fine-tuned models paired with different unnorm_key values (for example, LIBERO-spatial), the success rate of the robotic arm remains at 0%.","as soon as an unnorm_key didn’t line up with the dataset, everything started to jitter wildly.",everything started to jitter wildly,2025-01-26T09:50:20Z,2025-05-08T12:24:33Z,2025-02-11T23:43:30Z,2
github_issue::openvla/openvla::163,OpenVLA,openvla/openvla,issue,163,closed,LIBERO dependency on robosuite v1.4,https://github.com/openvla/openvla/issues/163,deviation_and_factor,evaluation_crash_or_failure,dependency_runtime_environment,runtime_or_dependency_setup,evaluation_crash_or_failure,dependency_runtime_environment,runtime_or_dependency_setup,ModuleNotFoundError: No module named 'robosuite.environments.manipulation.single_arm_env',It seems like in robosuite v1.5 the `single_arm_env.py` file is no longer present.,I am trying to run the LIBERO evaluations (specifically `LIBERO-Goal`) and got this error:,2024-11-26T08:47:59Z,2024-12-06T16:33:34Z,2024-12-06T16:33:34Z,2
github_issue::openvla/openvla::84,OpenVLA,openvla/openvla,issue,84,closed,"In SimplerENV, select google robot or WidowX, unnorm_key=bridge_orig, the effect is not good, can not complete the task.",https://github.com/openvla/openvla/issues/84,deviation_and_factor,rollout_behavior_anomaly,evaluation_script_harness,benchmark_or_eval_setup,rollout_behavior_anomaly,evaluation_script_harness,benchmark_or_eval_setup,"the effect is not good, can not complete the task.",I would recommend using the LIBERO evaluation script that we recently pushed to the repo because it provides a way to train and test on the same distribution of data (rather than test on a real-to-sim distribution shift).,,2024-08-30T01:33:30Z,2024-09-05T04:56:01Z,2024-09-05T04:56:01Z,1
github_issue::openvla/openvla::32,OpenVLA,openvla/openvla,issue,32,closed,Problem on fintuning in newly collected dataset,https://github.com/openvla/openvla/issues/32,deviation_only,rollout_behavior_anomaly,unknown_or_not_specified,rollout_execution,rollout_behavior_anomaly,unknown_or_not_specified,rollout_execution,"the visualized actions can not even complete tasks from the training set. Sometimes it moves to the target, but it will then move back.",,the visualized actions can not even complete tasks from the training set.,2024-07-10T17:43:20Z,2024-07-12T12:08:01Z,2024-07-12T12:08:01Z,1
github_issue::openvla/openvla::287,OpenVLA,openvla/openvla,issue,287,open,ValueError when using 4-bit quantization - (.to) is not supported for 4-bit bitsandbytes models,https://github.com/openvla/openvla/issues/287,deviation_and_factor,evaluation_crash_or_failure,dependency_runtime_environment,runtime_or_dependency_setup,evaluation_crash_or_failure,dependency_runtime_environment,runtime_or_dependency_setup,"ValueError: `.to` is not supported for `4-bit` or `8-bit` bitsandbytes models. Please use the model as it is, since the model has already been set to the correct devices and casted to the correct `dtype`.","我的解决方法如下：将accelerate版本降低,pip install2 accelerate==0.26.0`to`is not supported for '4-bit' or `8-bit bitsandbytes models.错误解决。",,2025-07-30T15:50:48Z,2025-12-25T12:44:06Z,,4
github_issue::openvla/openvla::142,OpenVLA,openvla/openvla,issue,142,closed,LIBERO Reproducibility,https://github.com/openvla/openvla/issues/142,deviation_only,success_rate_drop_or_mismatch,unknown_or_not_specified,benchmark_or_eval_setup,success_rate_drop_or_mismatch,unknown_or_not_specified,benchmark_or_eval_setup,the reproduced results appear to deviate from the reported results,,,2024-10-17T00:46:37Z,2025-08-20T03:01:07Z,2025-02-03T17:19:21Z,15
github_issue::openvla/openvla::299,OpenVLA,openvla/openvla,issue,299,open,LoRA finetune on Libero Spatial yields 0% success rate,https://github.com/openvla/openvla/issues/299,deviation_and_factor,success_rate_drop_or_mismatch,training_evaluation_interaction,training_eval_boundary,success_rate_drop_or_mismatch;rollout_behavior_anomaly,training_evaluation_interaction,training_eval_boundary,"0% eval success with mode collapse ... We verified the eval environment is not the problem: tested openvla/openvla-7b-finetuned-libero-spatial on the exact same setup ... and got ~75% task success, consistent with the paper.",the root cause is confirmed. vla-scripts/finetune.py is missing clip_grad_norm_ before optimizer.step().,Train loss (10k steps) 2.66 (spike at step ~6k),2025-09-02T09:27:10Z,2026-04-28T22:42:25Z,,7
github_issue::openvla/openvla::312,OpenVLA,openvla/openvla,issue,312,open,Fine-tuning on custom dataset,https://github.com/openvla/openvla/issues/312,deviation_only,rollout_behavior_anomaly,unknown_or_not_specified,rollout_execution,rollout_behavior_anomaly;success_rate_drop_or_mismatch,unknown_or_not_specified,rollout_execution,"Every step is very small and the same: `action: [-5e-06, -3e-06, 5.8e-05, -0.009206, -2.8e-05, -0.002519, 0.996078]`",,"When I deployed it, the arm doesn't even move to the target even when the scene match mostly the training set.",2025-11-12T00:32:07Z,2026-02-28T02:19:02Z,,0
github_issue::openvla/openvla::223,OpenVLA,openvla/openvla,issue,223,closed,LIBERO Reproducibility,https://github.com/openvla/openvla/issues/223,deviation_and_factor,success_rate_drop_or_mismatch,checkpoint_config_compatibility,checkpoint_or_config_loading,success_rate_drop_or_mismatch,checkpoint_config_compatibility,checkpoint_or_config_loading;rollout_execution,the success rate remains at zero consistently,"I was using the code of openvla-mini. After careful inspection, I found that it had made very subtle changes internally, which caused serious test problems.",I was using the code of openvla-mini.,2025-03-05T07:41:39Z,2025-03-06T10:32:21Z,2025-03-06T10:32:20Z,2
github_issue::openvla/openvla::288,OpenVLA,openvla/openvla,issue,288,closed,Segmentation fault (core dumped,https://github.com/openvla/openvla/issues/288,deviation_only,evaluation_crash_or_failure,unknown_or_not_specified,benchmark_or_eval_setup,evaluation_crash_or_failure,unknown_or_not_specified,benchmark_or_eval_setup,Segmentation fault (core dumped),,python experiments/robot/libero/run_libero_eval.py,2025-08-04T06:22:18Z,2025-11-09T08:14:12Z,2025-08-05T09:28:03Z,2
github_issue::openvla/openvla::144,OpenVLA,openvla/openvla,issue,144,closed,JOINT_POS not compatible,https://github.com/openvla/openvla/issues/144,deviation_only,rollout_behavior_anomaly,unknown_or_not_specified,rollout_execution,rollout_behavior_anomaly,unknown_or_not_specified,rollout_execution,"The result was very bad. The robotic arm does not go absolutely where it should, but goes upwards and curls in on itself.",,"The robotic arm does not go absolutely where it should, but goes upwards and curls in on itself.",2024-10-24T13:30:29Z,2024-12-06T16:12:36Z,2024-12-06T16:12:36Z,4
github_issue::openvla/openvla::74,OpenVLA,openvla/openvla,issue,74,closed,The action accuracy after fine-tuning does not reach ~0.95,https://github.com/openvla/openvla/issues/74,deviation_and_factor,success_rate_drop_or_mismatch,training_evaluation_interaction,benchmark_or_eval_setup,success_rate_drop_or_mismatch,training_evaluation_interaction,benchmark_or_eval_setup,I am unable to achieve the action accuracy (~0.95) that you mentioned.,I did encounter some bugs with the batch_size settings,,2024-08-21T03:25:51Z,2024-11-12T02:22:38Z,2024-08-27T15:55:31Z,5
github_issue::openvla/openvla::126,OpenVLA,openvla/openvla,issue,126,closed,"After finetune, there is an action gap during inference on my own dataset.",https://github.com/openvla/openvla/issues/126,deviation_only,rollout_behavior_anomaly,unknown_or_not_specified,rollout_execution,rollout_behavior_anomaly,unknown_or_not_specified,rollout_execution,"When inferring using the training dataset, there is a significant difference between the results and the action labels.",,,2024-09-26T07:05:42Z,2024-10-09T14:24:40Z,2024-10-09T14:24:40Z,2
github_issue::openvla/openvla::104,OpenVLA,openvla/openvla,issue,104,closed,Discrepancy in training vs inference prompt,https://github.com/openvla/openvla/issues/104,factor_only,unknown_or_not_applicable,training_evaluation_interaction,rollout_execution,unknown_or_not_applicable,training_evaluation_interaction,rollout_execution,,"there is a space at the end of `Out`, however, all the examples for inference, such as ... seem to remove that space",if you loaded the checkpoint via the original pytorch class and ran inference on it I think it will fail,2024-09-13T08:40:32Z,2024-09-18T05:35:25Z,2024-09-18T05:35:25Z,3
github_issue::openvla/openvla::62,OpenVLA,openvla/openvla,issue,62,closed,Issue with Repeating Model Output After Fine-Tuning,https://github.com/openvla/openvla/issues/62,deviation_only,rollout_behavior_anomaly,unknown_or_not_specified,rollout_execution,rollout_behavior_anomaly,unknown_or_not_specified,rollout_execution,"the model outputs identical actions consecutively throughout an episode, producing the same action",,during testing,2024-08-12T13:24:30Z,2024-08-22T07:08:14Z,2024-08-22T07:08:13Z,4
github_issue::openvla/openvla::93,OpenVLA,openvla/openvla,issue,93,closed,About LIBERO configs and transforms,https://github.com/openvla/openvla/issues/93,deviation_and_factor,success_rate_drop_or_mismatch,data_dataset_format,data_loading_or_decoding,success_rate_drop_or_mismatch,data_dataset_format,data_loading_or_decoding,the result was not as good as yours even with your modified RLDS dataset,"didn't found ""state"" key under rlds_data[""observation""]","trajectory[""observation""][""EEF_state""] = trajectory[""observation""][""state""][:, :6] ... error was key_error: ""state""",2024-09-06T17:04:50Z,2024-09-07T15:35:11Z,2024-09-07T03:15:03Z,3
github_pr::openvla/openvla::334,OpenVLA,openvla/openvla,pr,334,open,Add gradient clipping to LoRA fine-tuning loop,https://github.com/openvla/openvla/pull/334,deviation_and_factor,success_rate_drop_or_mismatch,training_evaluation_interaction,training_eval_boundary,success_rate_drop_or_mismatch;rollout_behavior_anomaly,training_evaluation_interaction,training_eval_boundary;rollout_execution,Eval: 0% on LIBERO-Spatial.,applies AdamW updates with no gradient norm clipping,Inference produces identical action tokens regardless of the observation (mode collapse).,2026-04-28T22:24:11Z,2026-04-28T22:24:11Z,,0
